step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,reward_resource,reward_network,reward_security,best_q,alt_q,delta,q_a0_scalar,q_a1_scalar,q_a2_scalar,q_a3_scalar,q_a4_scalar,q_a5_scalar,q_a6_scalar,q_a7_scalar,q_a8_scalar,q_a9_scalar,q_a10_scalar,q_a11_scalar,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_total_ues,feat_nb_resources
4436,DQN,Scalar,SingleObjective_RDX,1,1,4,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 4: +0.2689. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.102872243,-18.68112597,23.622304916381836,23.353391647338867,0.26891326904296875,23.227481842041016,23.622304916381836,19.940465927124023,20.11023712158203,23.353391647338867,9.949759483337402,18.678966522216797,8.280540466308594,22.174245834350586,19.379072189331055,7.982727527618408,22.051912307739258,16,178.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8837170600891113,4.62109375,12499.42969,0.034879413,0.224121094,0.081978932,0,29.428571701049805,0,853.2857055664062,30,7
4437,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +1.3451. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.175236786,-0.058816707,-18.68167551,24.236425399780273,22.89128303527832,1.3451423645019531,21.432764053344727,22.89128303527832,17.931859970092773,18.338359832763672,21.16388702392578,7.871757507324219,19.921627044677734,11.993871688842773,24.236425399780273,16.78420639038086,5.233180999755859,19.98871612548828,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8837170600891113,4.62109375,12502.3125,0.015259606763720512,0.053833008,0.081978932,0,29.285715103149414,0,853.2857055664062,30,7
4438,DQN,Scalar,SingleObjective_RDX,4,4,1,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 1: +0.2381. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.262268159,-18.68268386,23.32909584,23.09101104736328,0.2380847930908203,22.816364288330078,23.09101104736328,19.354206085205078,19.790367126464844,23.32909584,9.180185317993164,18.43071174621582,8.072820663452148,21.85515022277832,19.494260787963867,8.264600754,22.177997589111328,14,176.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8837170600891113,4.62109375,12505.19531,0.008359091,0.037841797,0.081978932,0,29.285715103149414,0,853.1428833007812,29,7
4439,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +1.0736. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.100446289,-18.68323347,23.549774169921875,22.476158142089844,1.0736160278320312,21.605560302734375,22.476158142089844,19.174657821655273,17.409339904785156,19.184154510498047,10.772963523864746,19.031869888305664,12.24891471862793,23.549774169921875,17.109676361083984,6.601180076599121,21.314531326293945,16,182.5,24,106.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8837170600891113,4.62109375,12508.07813,0.042603355,0.228149414,0.081978932,0,29.285715103149414,0,853,29,7
4440,DQN,Scalar,SingleObjective_RDX,0,0,4,1,Action 0 was executed and is the highest-Q action (action 0). Q-value vs next-best action 4: +0.1545. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-10,-10.10278809,-30.18424189,23.69067955,23.536195755004883,0.15448379516601562,23.69067955,23.439552307128906,20.143047332763672,20.38218879699707,23.536195755004883,9.651703834533691,18.239299774169922,7.491721153259277,21.486732482910156,19.890697479248047,8.505681037902832,22.840076446533203,14,176.375,24,106.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8837170600891113,4.62109375,12510.96094,0.014867237769067287,0.053649902,0.081978932,0,29.285715103149414,0,852.8571166992188,29,7
4441,DQN,Scalar,SingleObjective_RDX,1,1,8,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 8: +0.0006. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.058797824,-18.68441489,23.404258728027344,23.40364646911621,0.000612259,22.89409637451172,23.404258728027344,18.99430274963379,19.137115478515625,21.18313980102539,8.334445953,19.67205047607422,11.129227638244629,23.40364646911621,17.38922119140625,5.294417858123779,21.160236358642578,18,184.5,24,106.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8837170600891113,4.62109375,12513.84375,0.015217372216284275,0.053497314,0.081978932,0,29.285715103149414,0,852.8571166992188,29,7
4442,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.7935. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.223577417,-18.68473517,23.701913833618164,22.908390045166016,0.7935237884521484,21.85797691345215,22.908390045166016,18.048892974853516,18.40586280822754,21.08959389,7.771520614624023,19.796463012695312,11.641039848327637,23.701913833618164,17.01839828491211,5.246944904327393,20.429960250854492,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8837170600891113,4.62109375,12516.72656,0.008356094,0.037811279,0.081978932,0,29.14285659790039,0,852.8571166992188,30,7
4443,DQN,Scalar,SingleObjective_RDX,10,0,0,0,Action 10 was executed; the highest-Q action (action 0) was not chosen (possible cause: exploration or policy not converged). Q-value of action 10 vs highest-Q action (action 0): -15.4788. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20,-20.10422275,-40.18574366,8.268506050109863,23.74728775024414,-15.4787817,23.74728775024414,23.438865661621094,19.895912170410156,20.194486618041992,23.47221565246582,9.368846893310547,18.310617446899414,7.418381214141846,21.180753707885742,19.89858627319336,8.268506050109863,22.81061553955078,16,178.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8837170600891113,4.62109375,12519.60938,0.035493035,0.227539063,0.081978932,0,29.14285659790039,0,852.7142944335938,30,7
4444,DQN,Scalar,SingleObjective_RDX,1,1,8,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 8: +0.0617. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.058574793,-18.68625094,23.531417846679688,23.469741821289062,0.061676025,22.84737205505371,23.531417846679688,18.86244773864746,19.04954719543457,21.309236526489258,8.307928085327148,19.76117706298828,11.16600513458252,23.469741821289062,17.399856567382812,5.219309329986572,20.93138313293457,20,186.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8837170600891113,4.62109375,12522.49414,0.015457698,0.053100586,0.081978932,0,29.14285659790039,0,852.7142944335938,29,7
4445,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.7379. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.175236786,-0.05844293,-18.68657131,23.443525314331055,22.705577850341797,0.7379474639892578,21.733800888061523,22.705577850341797,17.76104736328125,18.10485076904297,21.009599685668945,7.556915283203125,19.653987884521484,11.626117706298828,23.443525314331055,17.059284210205078,5.309013843536377,20.631845474243164,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8839962482452393,4.62109375,12525.37891,0.008336476,0.038665771,0.081978932,0,29,0,852.7142944335938,29,7
4446,DQN,Scalar,SingleObjective_RDX,4,4,0,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 0: +0.0141. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.263188193,-18.68757988,23.096824645996094,23.082714080810547,0.014110565185546875,23.082714080810547,22.899593353271484,19.160205841064453,19.522130966186523,23.096824645996094,8.874208450317383,18.19999885559082,7.813529014587402,21.122304916381836,19.676677703857422,8.243095397949219,22.766815185546875,14,176.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8839962482452393,4.62109375,12528.26367,0.008299692,0.037231445,0.081978932,0,29,0,852.5714111328125,29,7
4447,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.5981. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.100515806,-18.68812972,22.721925735473633,22.123777389526367,0.5981483459472656,21.76943016052246,22.123777389526367,19.086408615112305,16.98826789855957,18.831411361694336,10.72521973,18.638673782348633,11.943130493164062,22.721925735473633,17.258546829223633,6.8820390701293945,21.984119415283203,16,182.5,24,106.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8839962482452393,4.62109375,12531.14844,0.042752403765916824,0.227661133,0.081978932,0,29,0,852.4285888671875,29,7
4448,DQN,Scalar,SingleObjective_RDX,0,0,1,1,Action 0 was executed and is the highest-Q action (action 0). Q-value vs next-best action 1: +0.5381. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-10,-10.10657545,-30.18913837,23.760446548461914,23.22238540649414,0.5380611419677734,23.760446548461914,23.22238540649414,19.74472999572754,19.925479888916016,22.866823196411133,9.155496597290039,18.224943161010742,7.787271499633789,21.116317749023438,19.644908905029297,7.900245666503906,23.140254974365234,14,176.375,24,106.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8839962482452393,4.62109375,12534.0332,0.01486969,0.053619385,0.081978932,0,29,0,852.2857055664062,29,7
4449,DQN,Scalar,SingleObjective_RDX,1,1,8,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 8: +0.2698. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.056378343,-18.6893116,23.33928108215332,23.069469451904297,0.26981163024902344,23.065093994140625,23.33928108215332,18.89559555053711,18.723834991455078,21.070646286010742,8.287991523742676,19.406597137451172,10.950006484985352,23.069469451904297,17.728422164916992,5.253514766693115,21.708942413330078,18,184.5,24,106.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8839962482452393,4.62109375,12536.91797,0.015827725,0.053649902,0.081978932,0,29,0,852.2857055664062,29,7
4450,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.5177. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.220093556,-18.6896321,23.36561393737793,22.847904205322266,0.5177097320556641,22.02923583984375,22.847904205322266,17.94285011291504,17.997188568115234,20.984020233154297,7.698200702667236,19.529529571533203,11.467143058776855,23.36561393737793,17.38043785095215,5.2281012535095215,20.99208641052246,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.884554147720337,4.625,12539.80273,0.007996695,0.035766602,0.081978932,0,28.85714340209961,0,852.2857055664062,29,7
4451,DQN,Scalar,SingleObjective_RDX,0,0,1,1,Action 0 was executed and is the highest-Q action (action 0). Q-value vs next-best action 1: +0.4695. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-10,-10.103809,-30.19064082,23.84497833251953,23.375436782836914,0.4695415496826172,23.84497833251953,23.375436782836914,19.703758239746094,19.698415756225586,23.191606521606445,9.218573570251465,18.12564468383789,7.495336055755615,21.00609016418457,20.097949981689453,8.035735130310059,23.242389678955078,16,178.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.884554147720337,4.625,12542.6875,0.034867968410253525,0.222900391,0.081978932,0,28.85714340209961,0,852.1428833007812,29,7
4452,DQN,Scalar,SingleObjective_RDX,1,1,8,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 8: +0.3395. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.058784155,-18.69114833,23.471967697143555,23.132429122924805,0.339538574,23.022275924682617,23.471967697143555,18.75887680053711,18.64129066467285,21.207950592041016,8.234087944030762,19.493642807006836,10.985968589782715,23.132429122924805,17.763381958007812,5.201189994812012,21.493562698364258,20,186.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.884554147720337,4.625,12545.57227,0.015382221899926662,0.053710938,0.081978932,0,28.85714340209961,0,852.1428833007812,28,7
4453,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.7100. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.175236786,-0.056795602,-18.69146892,23.399871826171875,22.68983268737793,0.7100391387939453,21.735031127929688,22.68983268737793,17.74632453918457,17.66734504699707,20.855741500854492,7.725557804107666,19.487524032592773,11.690789222717285,23.399871826171875,17.52755355834961,5.223876953,21.018386840820312,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.884554147720337,4.625,12548.45703,0.008355005,0.037872314,0.081978932,0,28.714284896850586,0,852.1428833007812,27,7
4454,DQN,Scalar,SingleObjective_RDX,0,0,11,1,Action 0 was executed and is the highest-Q action (action 0). Q-value vs next-best action 11: +0.0220. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-10,-10.25843652,-30.19247772,22.97631836,22.954296112060547,0.022022247314453125,22.97631836,22.87902832,19.01323699951172,18.95377540588379,22.686569213867188,8.919915199279785,18.14984893798828,8.236198425292969,21.320261001586914,19.91455841064453,7.840425968170166,22.954296112060547,14,176.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8851122856140137,4.625,12551.3418,0.008049284,0.035400391,0.081978932,0,28.714284896850586,0,852,27,7
4455,DQN,Scalar,SingleObjective_RDX,1,1,8,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 8: +0.2923. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.054416245,-18.69298531,23.304744720458984,23.012481689453125,0.2922630310058594,23.00843048095703,23.304744720458984,18.885234832763672,18.53704261779785,20.95818328857422,8.440577507019043,19.331830978393555,11.04650879,23.012481689453125,17.973222732543945,5.258323669433594,21.918277740478516,18,184.5,24,106.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8851122856140137,4.625,12554.22656,0.041893549263477325,0.223388672,0.081978932,0,28.714284896850586,0,852,27,7
4456,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.4766. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.219287095,-18.69330599,23.301603317260742,22.825042724609375,0.4765605926513672,21.995311737060547,22.825042724609375,17.952892303466797,17.82446861,20.873064041137695,7.866957664489746,19.453371047973633,11.552206039428711,23.301603317260742,17.636165618896484,5.233138084411621,21.217220306396484,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8853912353515625,4.625,12557.11133,0.007705961,0.034118652,0.081978932,0,28.571428298950195,0,852,27,7
