step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,reward_resource,reward_network,reward_security,best_q,alt_q,delta,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_steps_since_last_mtd,feat_total_ues,feat_nb_resources
4258,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +0.2896. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.119734255787645,-20.097281301330234,-39.85127021066333,60.73271942138672,60.443145751953125,0.28957366943359375,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8362841606140137,4.71484375,11971.259765625,0.014101301319897175,0.05096435546875,0.0819789320230484,0.0,151.57142639160156,0.0,756.5714111328125,1.0,66.0,7.0
4259,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +1.0077. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.143257386562972,-39.85226334321348,61.42721176147461,60.419471740722656,1.0077400207519531,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8362841606140137,4.71484375,11974.095703125,0.013268879614770412,0.04736328125,0.0819789320230484,0.0,151.57142639160156,0.0,756.5714111328125,2.0,66.0,7.0
4260,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +2.4764. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.14539758917106096,-18.352588162010953,64.18112182617188,61.704750061035156,2.4763717651367188,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8362841606140137,4.71484375,11976.931640625,0.02069745771586895,0.053436279296875,0.0819789320230484,0.0,151.57142639160156,0.0,756.5714111328125,0.0,66.0,7.0
4261,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +3.6413. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.09777645893437616,-18.35358135608177,65.08206939697266,61.440757751464844,3.6413116455078125,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8362841606140137,4.71484375,11979.767578125,0.021685192361474037,0.053070068359375,0.0819789320230484,0.0,151.57142639160156,0.0,756.4285888671875,0.0,66.0,7.0
4262,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +0.7156. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.119734255787645,-20.101873455375003,-39.854574596624204,60.945518493652344,60.22990036010742,0.7156181335449219,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8362841606140137,4.71484375,11982.603515625,0.014004026539623737,0.0511474609375,0.0819789320230484,0.0,151.57142639160156,0.0,756.2857055664062,1.0,66.0,7.0
4263,DQN,Scalar,SingleObjective_RDX,4,4,2,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 2: +1.0733. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.142240246484093,-39.85556788363962,61.5970344543457,60.523746490478516,1.0732879638671875,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8362841606140137,4.71484375,11985.439453125,0.014598301611840725,0.0516357421875,0.0819789320230484,0.0,151.57142639160156,0.0,756.2857055664062,2.0,66.0,7.0
4264,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +1.8436. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.14688360712560813,-18.35589285690691,63.936161041259766,62.09260177612305,1.8435592651367188,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8362841606140137,4.71484375,11988.275390625,0.020539147779345512,0.052978515625,0.0819789320230484,0.0,151.57142639160156,0.0,756.2857055664062,0.0,66.0,7.0
4265,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +3.5028. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.09918964804512895,-18.35688620545207,64.6926498413086,61.18988800048828,3.5027618408203125,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8362841606140137,4.71484375,11991.111328125,0.0212391447275877,0.05322265625,0.0819789320230484,0.0,151.57142639160156,0.0,756.1428833007812,0.0,67.0,7.0
4266,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +0.2114. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.119734255787645,-20.10309885816986,-39.857879600473375,60.09856414794922,59.887184143066406,0.2113800048828125,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8362841606140137,4.71484375,11993.947265625,0.014213289134204388,0.051666259765625,0.0819789320230484,0.0,151.57142639160156,0.0,756.0,1.0,67.0,7.0
4267,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +0.0174. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.146847376995773,-39.85887304197222,60.77433395385742,60.75690841674805,0.017425537109375,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8362841606140137,4.71484375,11996.783203125,0.014104025438427925,0.049468994140625,0.0819789320230484,0.0,151.57142639160156,0.0,756.0,2.0,67.0,7.0
4268,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +2.8766. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.1432775502358021,-18.35919816972744,64.14540100097656,61.268798828125,2.8766021728515625,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8368420600891113,4.71484375,11999.62109375,0.0212380550801754,0.053558349609375,0.0819789320230484,0.0,151.57142639160156,0.0,756.0,0.0,66.0,7.0
4269,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +3.3111. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.10268430367018733,-18.36019167276508,64.26568603515625,60.954612731933594,3.3110733032226562,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.837400197982788,4.71484375,12002.458984375,0.020705631002783775,0.0538330078125,0.0819789320230484,0.0,151.57142639160156,0.0,755.8571166992188,0.0,66.0,7.0
4270,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +0.4180. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.119734255787645,-20.10048699934199,-39.86118522228341,60.15808868408203,59.740135192871094,0.4179534912109375,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.837400197982788,4.71484375,12005.296875,0.014044352807104588,0.048858642578125,0.0819789320230484,0.0,151.57142639160156,0.0,755.7142944335938,1.0,66.0,7.0
4271,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +0.2604. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.1458155849591,-39.862178818283795,61.05398178100586,60.793556213378906,0.2604255676269531,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.837400197982788,4.71484375,12008.134765625,0.014410563744604588,0.052520751953125,0.0819789320230484,0.0,151.57142639160156,0.0,755.7142944335938,2.0,66.0,7.0
4272,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +3.1059. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.14074714150923426,-18.362504100545102,64.4080581665039,61.30217742919922,3.1058807373046875,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.837400197982788,4.71484375,12010.97265625,0.021076202392578125,0.05303955078125,0.0819789320230484,0.0,151.57142639160156,0.0,755.7142944335938,0.0,66.0,7.0
4273,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +3.3754. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.10255176141311194,-18.36349775809336,64.16404724121094,60.788665771484375,3.3753814697265625,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8379580974578857,4.71875,12013.810546875,0.020312990993261337,0.052764892578125,0.0819789320230484,0.0,151.57142639160156,0.0,755.5714111328125,0.0,66.0,7.0
4274,DQN,Scalar,SingleObjective_RDX,4,4,11,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 11: +0.1992. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.119734255787645,-20.100853149829096,-39.864491462126836,60.066322326660156,59.86707305908203,0.199249267578125,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8379580974578857,4.71875,12016.6484375,0.014025279320776463,0.04937744140625,0.0819789320230484,0.0,151.57142639160156,0.0,755.4285888671875,1.0,66.0,7.0
4275,DQN,Scalar,SingleObjective_RDX,4,4,2,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 2: +0.0462. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.145175906310246,-39.8654852126469,60.7154426574707,60.669212341308594,0.046230316162109375,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8379580974578857,4.71875,12019.486328125,0.014432634226977825,0.0501708984375,0.0819789320230484,0.0,151.57142639160156,0.0,755.4285888671875,2.0,66.0,7.0
4276,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +3.8552. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.1420186899234278,-18.36581064943243,64.91371154785156,61.05855941772461,3.855152130126953,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8379580974578857,4.71875,12022.32421875,0.020983288064599037,0.05328369140625,0.0819789320230484,0.0,151.57142639160156,0.0,755.4285888671875,0.0,66.0,7.0
4277,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +3.3976. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.09936097552784051,-18.36680446150943,64.01715850830078,60.61956787109375,3.3975906372070312,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8379580974578857,4.71875,12025.162109375,0.020512716844677925,0.053497314453125,0.0819789320230484,0.0,151.57142639160156,0.0,755.2857055664062,0.0,65.0,7.0
4278,DQN,Scalar,SingleObjective_RDX,11,11,5,1,Action 11 was executed and is the highest-Q action (action 11). Q-value vs next-best action 5: +0.4252. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.119734255787645,-20.098504562959366,-39.86779832007619,60.2403678894043,59.81513595581055,0.42523193359375,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8382372856140137,4.71875,12028.0,0.014222009107470512,0.050445556640625,0.0819789320230484,0.0,151.57142639160156,0.0,755.1428833007812,1.0,66.0,7.0
4279,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +0.3164. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.14200114862152,-39.86879222513407,60.55824661254883,60.241859436035156,0.3163871765136719,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8385162353515625,4.71875,12030.837890625,0.0134440828114748,0.044769287109375,0.0819789320230484,0.0,151.57142639160156,0.0,755.1428833007812,2.0,66.0,7.0
4280,DQN,Scalar,SingleObjective_RDX,2,2,5,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 5: +4.4459. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.14682580297675282,-18.369117816461944,65.10244750976562,60.656497955322266,4.445949554443359,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8385162353515625,4.71875,12033.67578125,0.02115849032998085,0.05316162109375,0.0819789320230484,0.0,151.57142639160156,0.0,755.1428833007812,0.0,67.0,7.0
4281,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +3.5221. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.10156109737539752,-18.370111783085832,63.95335388183594,60.43130111694336,3.522052764892578,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8385162353515625,4.71875,12036.513671875,0.021231243386864662,0.05328369140625,0.0819789320230484,0.0,151.57142639160156,0.0,755.0,0.0,67.0,7.0
4282,DQN,Scalar,SingleObjective_RDX,10,11,11,0,Action 10 was executed; the highest-Q action (action 11) was not chosen (possible cause: exploration or policy not converged). Q-value of action 10 vs highest-Q action (action 11): -10.6548. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.17462190577792255,-0.10172392163402168,-18.25786752476103,49.726097106933594,60.38088607788086,-10.654788970947266,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8385162353515625,4.71875,12039.3359375,0.014598573558032513,0.05511474609375,0.0819789320230484,0.0,151.57142639160156,0.0,754.8571166992188,0.0,67.0,7.0
4283,DQN,Scalar,SingleObjective_RDX,11,11,4,1,Action 11 was executed and is the highest-Q action (action 11). Q-value vs next-best action 4: +0.5219. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.119734255787645,-21.880226301522868,-39.75885628807548,61.4891471862793,60.96720504760742,0.521942138671875,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8223330974578857,4.71875,12042.158203125,0.013906206004321575,0.048187255859375,0.0819789320230484,0.0,151.42857360839844,0.0,754.8571166992188,1.0,67.0,7.0
4284,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +1.0821. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-1.8801516923205388,-18.259176737508643,62.456302642822266,61.374237060546875,1.0820655822753906,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8223330974578857,4.71875,12044.98046875,0.7929621934890747,5.40234375,0.0819789320230484,0.0,151.42857360839844,0.0,754.8571166992188,0.0,67.0,7.0
4285,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +3.4992. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.17462190577792255,-1.8731980563156534,-18.260165562086534,64.53199768066406,61.0328369140625,3.4991607666015625,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8223330974578857,4.71875,12047.802734375,0.7922090888023376,5.40234375,0.0819789320230484,0.0,151.42857360839844,0.0,754.7142944335938,0.0,67.0,7.0
4286,DQN,Scalar,SingleObjective_RDX,11,11,5,1,Action 11 was executed and is the highest-Q action (action 11). Q-value vs next-best action 5: +0.8263. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.119734255787645,-21.873415606632275,-39.761154433007434,61.190494537353516,60.36422348022461,0.8262710571289062,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8228912353515625,4.71875,12050.625,0.785625159740448,5.40234375,0.0819789320230484,0.0,151.42857360839844,0.0,754.5714111328125,1.0,68.0,7.0
4287,DQN,Scalar,SingleObjective_RDX,2,2,5,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 5: +0.3591. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.144108369668267,-39.76214335027272,61.104637145996094,60.74557113647461,0.3590660095214844,20.0,186.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8228912353515625,4.71875,12053.447265625,0.7858090996742249,5.40234375,0.0819789320230484,0.0,151.42857360839844,0.0,754.5714111328125,2.0,68.0,7.0
4288,DQN,Scalar,SingleObjective_RDX,2,2,5,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 5: +3.4473. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.1494659017852877,-18.262463953661268,64.7503662109375,61.3030891418457,3.447277069091797,20.0,186.5,20.0,104.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8231701850891113,4.71875,12056.26953125,0.021477017551660538,0.05328369140625,0.0819789320230484,0.0,151.42857360839844,0.0,754.5714111328125,0.0,68.0,7.0
